filename,description
video695.wav,a man is giving a speech with his voice
video6950.wav,a woman is speaking and then a man is talking
video6951.wav,a group of people are talking and laughing with each other
video6952.wav,a man is speaking while other people are talking in the background
video6953.wav,a woman is singing a song while a person sings in the background
video6954.wav,a group of people are singing and music is playing
video6955.wav,a man is speaking and then a gun is fired
video6956.wav,a person is playing a song with a musical instrument
video6957.wav,a woman is speaking and a child is talking in the background
video6958.wav,a man is giving a speech about something
video6959.wav,a woman is speaking over an intercom to a group of people
video696.wav,a man is speaking while another woman is talking in the background
video6960.wav,a crowd of people are talking and cheering
video6961.wav,a woman is speaking and a bell is ringing in the background
video6962.wav,a man is laughing and talking while other people are giggling in the background
video6963.wav,a man is giving a speech while others are talking in the background
video6964.wav,someone is opening a door and closing it and then closes it again
video6965.wav,a man is speaking and a crowd is cheering
video6966.wav,a woman is speaking while music plays in the background
video6967.wav,a man is speaking while music plays in the background
video6968.wav,a woman is speaking and then a child laughs
video6969.wav,people are talking while cars are driving by in the background
video697.wav,a large group of people are shouting and yelling
video6970.wav,a man is giving a speech with his voice
video6971.wav,a man is speaking while music plays in the background
video6972.wav,a man is singing while music is playing in the background
video6973.wav,music is playing and a man is speaking
video6974.wav,a man is speaking and then a bell rings
video6975.wav,a woman is speaking while a television is on in the background
video6976.wav,a child is singing a song while a baby cries in the background
video6977.wav,a woman is speaking while water is flowing in the background
video6978.wav,a musical instrument is being played with a high pitch
video6979.wav,a musical instrument is playing a song in the background
